genres,game_name,game_id,release_year
RPG,Mystik Belle,332610,2015
Adventure,Dev Guy,351800,2015
Free to Play,Dev Guy,351800,2015
Indie,Dev Guy,351800,2015
Adventure,Ankh - Anniversary Edition,353980,2005
Action,HIS - [Do335] Berta Hildebrand Pack,369501,2015
Casual,HIS - [Do335] Berta Hildebrand Pack,369501,2015
Free to Play,HIS - [Do335] Berta Hildebrand Pack,369501,2015
RPG,HIS - [Do335] Berta Hildebrand Pack,369501,2015
Simulation,HIS - [Do335] Berta Hildebrand Pack,369501,2015
Strategy,HIS - [Do335] Berta Hildebrand Pack,369501,2015
Strategy,Crossfire: Dungeons,369370,2007
Simulation,Train Simulator: Epic Journeys,370960,2015
Strategy,"Warhammer 40,000: Armageddon - Glory of Macragge",353770,2015
Action,Chicken Invaders 4 - Christmas Edition,370400,2015
Casual,Chicken Invaders 4 - Christmas Edition,370400,2015
Indie,Chicken Invaders 4 - Christmas Edition,370400,2015
Action,Unlimited Escape 3 & 4 Double Pack,370970,2015
Casual,Unlimited Escape 3 & 4 Double Pack,370970,2015
Indie,Unlimited Escape 3 & 4 Double Pack,370970,2015
Adventure,Sunset,287600,2015
Casual,Sunset,287600,2015
Indie,Sunset,287600,2015
Simulation,Sunset,287600,2015
Adventure,Epanalepsis,333690,2015
Indie,Epanalepsis,333690,2015
Indie,Interloper,356420,2015
Strategy,Interloper,356420,2015
Adventure,Epanalepsis - Soundtrack,372520,2015
Indie,Epanalepsis - Soundtrack,372520,2015
Adventure,Technobabylon,307580,0
Indie,Technobabylon,307580,0
Action,PAYDAY 2: The Alesso Heist,366660,2015
RPG,PAYDAY 2: The Alesso Heist,366660,2015
Adventure,Bunker - The Underground Game,354180,2015
Indie,Bunker - The Underground Game,354180,2015
Indie,Sunset OST,373220,2015
Adventure,The Epanalepsis Papers,373190,2015
Indie,The Epanalepsis Papers,373190,2015
Action,GameGuru - Fantasy Pack,365530,2015
Adventure,GameGuru - Fantasy Pack,365530,2015
Action,GameGuru - Death Valley Combat Pack,365540,2015
Indie,GameGuru - Death Valley Combat Pack,365540,2015
Simulation,GameGuru - Death Valley Combat Pack,365540,2015
Action,GameGuru Mega Pack 1,321140,2015
Adventure,GameGuru Mega Pack 1,321140,2015
Action,GameGuru Mega Pack 2,321141,2015
Adventure,GameGuru Mega Pack 2,321141,2015
Action,GameGuru Mega Pack 3,321142,2015
Adventure,GameGuru Mega Pack 3,321142,2015
Animation &amp; Modeling,GameGuru,266310,2015
Design &amp; Illustration,GameGuru,266310,2015
Education,GameGuru,266310,2015
Software Training,GameGuru,266310,2015
Utilities,GameGuru,266310,2015
Simulation,FSX: Steam Edition - Battle of Britain: Spitfire Add-On,360350,2015
Simulation,Making History: The Calm and the Storm Gold Edition,371190,2008
Strategy,Making History: The Calm and the Storm Gold Edition,371190,2008
Simulation,Making History: The Calm and the Storm Gold Edition Demo,373250,2008
Strategy,Making History: The Calm and the Storm Gold Edition Demo,373250,2008
Simulation,Car Mechanic Simulator 2015 - Visual Tuning,372870,2015
Simulation,FSX: Steam Edition - Ultimate VFR Guam Add-On,364320,2015
Action,Chicken Invaders 4 - Thanksgiving Edition,370402,2015
Casual,Chicken Invaders 4 - Thanksgiving Edition,370402,2015
Indie,Chicken Invaders 4 - Thanksgiving Edition,370402,2015
Casual,Construction Simulator 2015: Liebherr 150 EC-B,359780,2015
Simulation,Construction Simulator 2015: Liebherr 150 EC-B,359780,2015
Strategy,Locoland Demo,372180,2003
Indie,Fantasy Grounds - D&D Hoard of the Dragon Queen,372020,2015
RPG,Fantasy Grounds - D&D Hoard of the Dragon Queen,372020,2015
Strategy,Fantasy Grounds - D&D Hoard of the Dragon Queen,372020,2015
RPG,Realm of Perpetual Guilds,372670,2015
Casual,Regency Solitaire,351090,2015
RPG,Realm of Perpetual Guilds Demo,372700,2015
Indie,Love at First Sight,353330,2015
Action,Lemma Demo,372580,2015
Adventure,Lemma Demo,372580,2015
Indie,Lemma Demo,372580,2015
Action,S.K.I.L.L. - Special Force 2 (Shooter),286940,2013
Adventure,S.K.I.L.L. - Special Force 2 (Shooter),286940,2013
Free to Play,S.K.I.L.L. - Special Force 2 (Shooter),286940,2013
Sports,S.K.I.L.L. - Special Force 2 (Shooter),286940,2013
Strategy,S.K.I.L.L. - Special Force 2 (Shooter),286940,2013
Action,DW8E: Edit Parts - Equipment Kimono,363630,2015
Action,D Series OFF ROAD Driving Simulation,363430,2015
Casual,D Series OFF ROAD Driving Simulation,363430,2015
Indie,D Series OFF ROAD Driving Simulation,363430,2015
Racing,D Series OFF ROAD Driving Simulation,363430,2015
Simulation,D Series OFF ROAD Driving Simulation,363430,2015
Sports,D Series OFF ROAD Driving Simulation,363430,2015
Action,S.K.I.L.L. - Special Force 2 - Infantry Pack,317500,2013
Adventure,S.K.I.L.L. - Special Force 2 - Infantry Pack,317500,2013
Free to Play,S.K.I.L.L. - Special Force 2 - Infantry Pack,317500,2013
Sports,S.K.I.L.L. - Special Force 2 - Infantry Pack,317500,2013
Strategy,S.K.I.L.L. - Special Force 2 - Infantry Pack,317500,2013
Action,S.K.I.L.L. - Special Force 2 - Special Force Pack,317501,2013
Adventure,S.K.I.L.L. - Special Force 2 - Special Force Pack,317501,2013
Free to Play,S.K.I.L.L. - Special Force 2 - Special Force Pack,317501,2013
Sports,S.K.I.L.L. - Special Force 2 - Special Force Pack,317501,2013
Strategy,S.K.I.L.L. - Special Force 2 - Special Force Pack,317501,2013
Adventure,Castaway Paradise - Town Building Sim,304950,2015
Casual,Castaway Paradise - Town Building Sim,304950,2015
Indie,Castaway Paradise - Town Building Sim,304950,2015
RPG,Castaway Paradise - Town Building Sim,304950,2015
Simulation,Castaway Paradise - Town Building Sim,304950,2015
Action,Kold War Pack,351555,2015
,World 1-1,357410,2015
Adventure,Alum - Soundtrack,372100,2015
Indie,Alum - Soundtrack,372100,2015
RPG,Alum - Soundtrack,372100,2015
Action,Alum Demo,372070,2015
Adventure,Alum Demo,372070,2015
Indie,Alum Demo,372070,2015
RPG,Alum Demo,372070,2015
Action,Mysterious Space,368700,2015
Indie,Mysterious Space,368700,2015
Casual,Breezeblox,370080,2015
Indie,Breezeblox,370080,2015
Strategy,Breezeblox,370080,2015
Action,Exostorm,350000,2015
Indie,Exostorm,350000,2015
Action,Predator Simulator,369100,2015
Adventure,Predator Simulator,369100,2015
Indie,Predator Simulator,369100,2015
Simulation,Predator Simulator,369100,2015
Indie,Geared,341770,2015
Strategy,Geared,341770,2015
RPG,CrossCode,368340,2015
Early Access,CrossCode,368340,2015
Indie,Siralim - Soundtrack,372550,2015
RPG,Siralim - Soundtrack,372550,2015
Action,Quantum Rush Champions Demo,370520,2015
Casual,Quantum Rush Champions Demo,370520,2015
Indie,Quantum Rush Champions Demo,370520,2015
Racing,Quantum Rush Champions Demo,370520,2015
Simulation,Quantum Rush Champions Demo,370520,2015
Sports,Quantum Rush Champions Demo,370520,2015
Casual,Red Goblin: Cursed Forest,364480,2015
Indie,Red Goblin: Cursed Forest,364480,2015
Action,Broadsword : Age of Chivalry,312710,2015
Simulation,Broadsword : Age of Chivalry,312710,2015
Strategy,Broadsword : Age of Chivalry,312710,2015
Action,Grey Cubes,371500,2015
Casual,Grey Cubes,371500,2015
Indie,Grey Cubes,371500,2015
Adventure,Machineers - Episode 2: River City,360360,2015
Indie,Machineers - Episode 2: River City,360360,2015
Adventure,Machineers - Episode 1: Tivoli Town,356090,2015
Indie,Machineers - Episode 1: Tivoli Town,356090,2015
Adventure,Higurashi When They Cry Hou - Ch.1 Onikakushi,310360,2015
Simulation,Train Simulator: LNER Peppercorn Class A2 'Blue Peter' Loco Add-On,277771,2015
Action,InsanZ - Dr.Test,372170,2015
Indie,InsanZ - Dr.Test,372170,2015
Casual,Lootfest,367030,2015
Indie,Lootfest,367030,2015
Early Access,Lootfest,367030,2015
Adventure,Sinister City - Soundtrack,370580,2015
Casual,Sinister City - Soundtrack,370580,2015
Indie,Sinister City - Soundtrack,370580,2015
Action,Batla,338180,2015
Free to Play,Batla,338180,2015
Action,Batla - Scout,353570,2015
Free to Play,Batla - Scout,353570,2015
Action,Batla - Starter Pack,365840,2015
Free to Play,Batla - Starter Pack,365840,2015
Action,Brain Guzzler,369860,2015
Casual,Brain Guzzler,369860,2015
Indie,Brain Guzzler,369860,2015
Action,HIS - [Fa223] Berta Hildebrand Pack,369500,2015
Casual,HIS - [Fa223] Berta Hildebrand Pack,369500,2015
Free to Play,HIS - [Fa223] Berta Hildebrand Pack,369500,2015
RPG,HIS - [Fa223] Berta Hildebrand Pack,369500,2015
Simulation,HIS - [Fa223] Berta Hildebrand Pack,369500,2015
Strategy,HIS - [Fa223] Berta Hildebrand Pack,369500,2015
Action,NOT A HERO,274270,2015
Adventure,NOT A HERO,274270,2015
Indie,NOT A HERO,274270,2015
Simulation,Close Combat - Panthers in the Fog,368220,2012
Strategy,Close Combat - Panthers in the Fog,368220,2012
Action,Batla - Tank,353571,2015
Free to Play,Batla - Tank,353571,2015
Action,Axiom Verge,332200,2015
Adventure,Axiom Verge,332200,2015
Indie,Axiom Verge,332200,2015
Indie,Quell,344480,2015
Casual,Soda Star,360720,2015
Indie,Soda Star,360720,2015
Strategy,Soda Star,360720,2015
Indie,Quell Memento,348440,2015
Indie,Euro Truck Simulator 2 - Scandinavia,304212,2015
Simulation,Euro Truck Simulator 2 - Scandinavia,304212,2015
Indie,Quell Reflect,348430,2015
Adventure,Technobabylon Demo,371800,2015
Indie,Technobabylon Demo,371800,2015
Action,"Invisible, Inc.",243970,2015
Indie,"Invisible, Inc.",243970,2015
Strategy,"Invisible, Inc.",243970,2015
Casual,Rocksmith® 2014 – All That Remains - “Two Weeks”,342832,2015
Simulation,Rocksmith® 2014 – All That Remains - “Two Weeks”,342832,2015
Action,LOST ORBIT - Original Soundtrack,349810,2015
Indie,LOST ORBIT - Original Soundtrack,349810,2015
Casual,Rocksmith® 2014 – All That Remains - “Six”,342833,2015
Simulation,Rocksmith® 2014 – All That Remains - “Six”,342833,2015
Casual,Rocksmith® 2014 – All That Remains - “This Calling”,342834,2015
Simulation,Rocksmith® 2014 – All That Remains - “This Calling”,342834,2015
Action,LOST ORBIT,282640,2015
Adventure,LOST ORBIT,282640,2015
Indie,LOST ORBIT,282640,2015
Casual,Rocksmith® 2014 – All That Remains Song Pack,342835,2015
Simulation,Rocksmith® 2014 – All That Remains Song Pack,342835,2015
Action,Color Guardians,336840,2015
Indie,Color Guardians,336840,2015
Indie,Ultimate Space Commando,341910,2015
RPG,Ultimate Space Commando,341910,2015
Strategy,Ultimate Space Commando,341910,2015
Adventure,An Assassin in Orlandes,335460,2015
Indie,An Assassin in Orlandes,335460,2015
RPG,An Assassin in Orlandes,335460,2015
Adventure,Curse of the Assassin,335450,2015
Indie,Curse of the Assassin,335450,2015
RPG,Curse of the Assassin,335450,2015
Action,Despair,368990,2015
Adventure,Despair,368990,2015
Indie,Despair,368990,2015
Adventure,Home is Where One Starts...,355970,2015
Indie,Home is Where One Starts...,355970,2015
Simulation,Airport Firefighters - The Simulation,350530,2015
Simulation,FSX: Steam Edition - Manhattan X Add-On,343956,2015
Simulation,Stronghold Crusader 2: The Emperor and The Hermit,349000,2015
Strategy,Stronghold Crusader 2: The Emperor and The Hermit,349000,2015
Adventure,Age of Enigma: The Secret of the Sixth Ghost,362740,2011
Adventure,Dark Echo,368650,2015
Indie,Dark Echo,368650,2015
Casual,Luxor HD,361020,2015
Strategy,Luxor HD,361020,2015
Indie,Hacker Evolution Source Code,364750,2015
Casual,Blob From Space - Please Don't Stop The Music,348370,2015
Indie,Blob From Space - Please Don't Stop The Music,348370,2015
Action,InsanZ - KiLL The EnginE,370230,2015
Casual,InsanZ - KiLL The EnginE,370230,2015
Indie,InsanZ - KiLL The EnginE,370230,2015
Adventure,Why Am I Dead At Sea,359400,2015
Indie,Why Am I Dead At Sea,359400,2015
RPG,Why Am I Dead At Sea,359400,2015
Action,Tallowmere – Android Version,367180,2015
Indie,Tallowmere – Android Version,367180,2015
Action,Quintet,340350,2013
Free to Play,Quintet,340350,2013
Indie,Quintet,340350,2013
RPG,FINAL FANTASY IV: THE AFTER YEARS,346830,2015
Action,Pongo,369000,2015
Adventure,Pongo,369000,2015
Casual,Pongo,369000,2015
Indie,Pongo,369000,2015
Strategy,Pongo,369000,2015
Action,Quintet - Upgrade (unlock scenarios and website features),368400,2015
Indie,Quintet - Upgrade (unlock scenarios and website features),368400,2015
Action,"Quintet - Trio Access (unlock Trio ships, scenarios and website features)",368401,2015
Indie,"Quintet - Trio Access (unlock Trio ships, scenarios and website features)",368401,2015
Adventure,Ossuary Demo,363810,2013
Indie,Ossuary Demo,363810,2013
Adventure,Toren,320820,2015
Indie,Toren,320820,2015
Adventure,Toren - Soundtrack,367640,2015
Indie,Toren - Soundtrack,367640,2015
Simulation,X-Plane 10 AddOn - Aerosoft - CZST Stewart,339390,2015
Action,The Blue Flamingo Soundtrack,370500,2015
Indie,The Blue Flamingo Soundtrack,370500,2015
Casual,Egyptian Settlement Gold,367220,2015
Simulation,Egyptian Settlement Gold,367220,2015
Strategy,Egyptian Settlement Gold,367220,2015
Action,Lemma,300340,2015
Adventure,Lemma,300340,2015
Indie,Lemma,300340,2015
Adventure,Last Word,355530,2015
Casual,Last Word,355530,2015
Indie,Last Word,355530,2015
RPG,Last Word,355530,2015
Adventure,Last Word - OST,368820,2015
Casual,Last Word - OST,368820,2015
Indie,Last Word - OST,368820,2015
RPG,Last Word - OST,368820,2015
Action,Shrooms,361330,2015
Adventure,Shrooms,361330,2015
Indie,Shrooms,361330,2015
RPG,Shrooms,361330,2015
Early Access,Shrooms,361330,2015
Adventure,Selfie : Sisters of the Amniotic Lens,287140,2015
Casual,Selfie : Sisters of the Amniotic Lens,287140,2015
Indie,Selfie : Sisters of the Amniotic Lens,287140,2015
Massively Multiplayer,Selfie : Sisters of the Amniotic Lens,287140,2015
Simulation,Selfie : Sisters of the Amniotic Lens,287140,2015
Indie,Yomi,287960,2015
Strategy,Yomi,287960,2015
Adventure,Official Guide - Valiant,368510,2015
Casual,Official Guide - Valiant,368510,2015
Indie,Official Guide - Valiant,368510,2015
RPG,Official Guide - Valiant,368510,2015
Adventure,Valiant: Resurrection,368250,2015
Casual,Valiant: Resurrection,368250,2015
Indie,Valiant: Resurrection,368250,2015
RPG,Valiant: Resurrection,368250,2015
Adventure,Mainland,366800,2015
Free to Play,Mainland,366800,2015
Indie,Mainland,366800,2015
Indie,Beeswing,365580,2014
Action,Spoko and Poko,365400,2015
Adventure,Spoko and Poko,365400,2015
Casual,Spoko and Poko,365400,2015
Indie,Spoko and Poko,365400,2015
RPG,Spoko and Poko,365400,2015
Indie,Unheard Screams - King Leopold II's Rule Over The Congo,365080,2015
RPG,Unheard Screams - King Leopold II's Rule Over The Congo,365080,2015
Action,Freestyle 2 - Sakun Limited Outfit Pkg,365470,2015
Casual,Freestyle 2 - Sakun Limited Outfit Pkg,365470,2015
Free to Play,Freestyle 2 - Sakun Limited Outfit Pkg,365470,2015
Massively Multiplayer,Freestyle 2 - Sakun Limited Outfit Pkg,365470,2015
Sports,Freestyle 2 - Sakun Limited Outfit Pkg,365470,2015
Strategy,Freestyle 2 - Sakun Limited Outfit Pkg,365470,2015
Action,Survarium - Explorer Pack,369490,2015
Free to Play,Survarium - Explorer Pack,369490,2015
Massively Multiplayer,Survarium - Explorer Pack,369490,2015
RPG,Survarium - Explorer Pack,369490,2015
Action,Ruzh Delta Z,370190,2015
Casual,Ruzh Delta Z,370190,2015
Indie,Ruzh Delta Z,370190,2015
,Survarium - Steam Sniper Pack,359522,2015
Indie,Vertiginous Golf - Gold Pack Upgrade,316590,2015
Sports,Vertiginous Golf - Gold Pack Upgrade,316590,2015
Simulation,X-Plane 10 AddOn - Aerosoft - Airport London-Heathrow,339391,2015
Simulation,FSX: Steam Edition - Piper PA-36 Pawnee Brave 375 Add-On,355640,2015
Action,HIS - [F4U] Berta Hildebrand Pack,356124,2015
Casual,HIS - [F4U] Berta Hildebrand Pack,356124,2015
Free to Play,HIS - [F4U] Berta Hildebrand Pack,356124,2015
RPG,HIS - [F4U] Berta Hildebrand Pack,356124,2015
Simulation,HIS - [F4U] Berta Hildebrand Pack,356124,2015
Strategy,HIS - [F4U] Berta Hildebrand Pack,356124,2015
Adventure,ToA: Seasons Of The Wolf - Bad Blood DLC,354190,2015
Indie,ToA: Seasons Of The Wolf - Bad Blood DLC,354190,2015
RPG,ToA: Seasons Of The Wolf - Bad Blood DLC,354190,2015
Casual,Weather Lord: The Successor's Path,361970,2015
Indie,Weather Lord: The Successor's Path,361970,2015
Simulation,Weather Lord: The Successor's Path,361970,2015
Strategy,Weather Lord: The Successor's Path,361970,2015
Casual,Goat Simulator: GoatZ,344450,2015
Indie,Goat Simulator: GoatZ,344450,2015
Simulation,Goat Simulator: GoatZ,344450,2015
Simulation,Decisive Campaigns: Case Blue,354600,2012
Strategy,Decisive Campaigns: Case Blue,354600,2012
Indie,Sym,342100,2015
Action,PAYDAY 2: The OVERKILL B-Sides Soundtrack,368870,2015
RPG,PAYDAY 2: The OVERKILL B-Sides Soundtrack,368870,2015
Adventure,Tony Tough and the Night of Roasted Moths,356210,1997
Casual,Tony Tough and the Night of Roasted Moths,356210,1997
Action,Independence War® 2: Edge of Chaos,359630,2001
Simulation,Independence War® 2: Edge of Chaos,359630,2001
Adventure,Millennium - Deluxe Contents,368410,2015
Casual,Millennium - Deluxe Contents,368410,2015
Indie,Millennium - Deluxe Contents,368410,2015
RPG,Millennium - Deluxe Contents,368410,2015
Adventure,Guns and Goblins,369450,2015
Casual,Guns and Goblins,369450,2015
Indie,Guns and Goblins,369450,2015
RPG,Guns and Goblins,369450,2015
Simulation,Guns and Goblins,369450,2015
Action,Crazy Steam Bros 2 OST,369210,2015
Casual,Crazy Steam Bros 2 OST,369210,2015
Free to Play,Crazy Steam Bros 2 OST,369210,2015
Indie,Crazy Steam Bros 2 OST,369210,2015
Action,Star Trek™ : 25th Anniversary,359650,2015
Adventure,Star Trek™ : 25th Anniversary,359650,2015
Simulation,Star Trek™ : 25th Anniversary,359650,2015
Design &amp; Illustration,Kenney Game Assets,363550,2015
Adventure,The Music Machine Original Soundtrack,359130,2015
Indie,The Music Machine Original Soundtrack,359130,2015
Action,Aces of the Luftwaffe,353940,2015
Simulation,Train Simulator: CRH380D EMU Add-On,277770,2015
Adventure,The Travels of Marco Polo,366670,2015
Casual,The Travels of Marco Polo,366670,2015
Indie,The Travels of Marco Polo,366670,2015
Action,Strife® - Soundtrack,363830,2015
Free to Play,Strife® - Soundtrack,363830,2015
RPG,Strife® - Soundtrack,363830,2015
Strategy,Strife® - Soundtrack,363830,2015
Action,Battle of Empires : 1914-1918 - Victory Pack,342010,2015
Indie,Battle of Empires : 1914-1918 - Victory Pack,342010,2015
Simulation,Battle of Empires : 1914-1918 - Victory Pack,342010,2015
Strategy,Battle of Empires : 1914-1918 - Victory Pack,342010,2015
Action,High Strangeness,268340,2015
Adventure,High Strangeness,268340,2015
Indie,High Strangeness,268340,2015
RPG,High Strangeness,268340,2015
Action,Malebolgia,318860,2015
Adventure,Malebolgia,318860,2015
Indie,Malebolgia,318860,2015
Indie,Euro Truck Simulator 2 - Norwegian Paint Jobs Pack,347190,2015
Simulation,Euro Truck Simulator 2 - Norwegian Paint Jobs Pack,347190,2015
Indie,Euro Truck Simulator 2 - Danish Paint Jobs Pack,347210,2015
Simulation,Euro Truck Simulator 2 - Danish Paint Jobs Pack,347210,2015
Indie,Euro Truck Simulator 2 - Swedish Paint Jobs Pack,347211,2015
Simulation,Euro Truck Simulator 2 - Swedish Paint Jobs Pack,347211,2015
Indie,Super Indie Karts,323670,2015
Racing,Super Indie Karts,323670,2015
Sports,Super Indie Karts,323670,2015
Early Access,Super Indie Karts,323670,2015
Action,Rustbucket Rumble Debut Character Pack,354890,2015
Casual,Rustbucket Rumble Debut Character Pack,354890,2015
Free to Play,Rustbucket Rumble Debut Character Pack,354890,2015
Indie,Rustbucket Rumble Debut Character Pack,354890,2015
Action,Rustbucket Rumble,351140,2015
Casual,Rustbucket Rumble,351140,2015
Free to Play,Rustbucket Rumble,351140,2015
Indie,Rustbucket Rumble,351140,2015
Massively Multiplayer,Blitzkrieg 3 - Digital Deluxe Edition Upgrade,366650,2015
Strategy,Blitzkrieg 3 - Digital Deluxe Edition Upgrade,366650,2015
Casual,Rustbucket Rumble Soundtrack,356780,2015
Indie,Snakebird,357300,2015
Action,Snails,353260,2015
Strategy,Snails,353260,2015
Adventure,Spellcrafter,315680,2015
Indie,Spellcrafter,315680,2015
RPG,Spellcrafter,315680,2015
Strategy,Spellcrafter,315680,2015
Utilities,Controller Companion,367670,2015
Adventure,Alexia Crow and the Cave of Heroes,365280,2015
Casual,Alexia Crow and the Cave of Heroes,365280,2015
Indie,Alexia Crow and the Cave of Heroes,365280,2015
Adventure,Aspectus: Rinascimento Chronicles,342250,2011
Casual,Aspectus: Rinascimento Chronicles,342250,2011
Indie,Aspectus: Rinascimento Chronicles,342250,2011
Action,Wolfenstein: The Old Blood,350080,2015
Action,"DW8E: Scenario, BGM and Edit Parts Pack",348687,2015
Indie,Egg Returns Home,363790,2015
Action,Black Mesa,362890,2015
Adventure,Black Mesa,362890,2015
Indie,Black Mesa,362890,2015
Early Access,Black Mesa,362890,2015
Action,WarBirds - World War II Combat Aviation,365620,2015
Adventure,WarBirds - World War II Combat Aviation,365620,2015
Massively Multiplayer,WarBirds - World War II Combat Aviation,365620,2015
Simulation,WarBirds - World War II Combat Aviation,365620,2015
Free to Play,Epic Arena,334030,2015
Indie,Epic Arena,334030,2015
Strategy,Epic Arena,334030,2015
Free to Play,Epic Arena - Brotherhood Of Order Pack,361541,2015
Indie,Epic Arena - Brotherhood Of Order Pack,361541,2015
Strategy,Epic Arena - Brotherhood Of Order Pack,361541,2015
Free to Play,Epic Arena - Legion Of Chaos Pack,361540,2015
Indie,Epic Arena - Legion Of Chaos Pack,361540,2015
Strategy,Epic Arena - Legion Of Chaos Pack,361540,2015
Casual,Rocksmith® 2014 – Howlin’ Wolf - “Spoonful”,342826,2015
Simulation,Rocksmith® 2014 – Howlin’ Wolf - “Spoonful”,342826,2015
Casual,Rocksmith® 2014 – Freddie King - “Hide Away”,342828,2015
Simulation,Rocksmith® 2014 – Freddie King - “Hide Away”,342828,2015
Casual,Rocksmith® 2014 – Bobby “Blue” Bland - “Ain’t No Love In The Heart of the City”,342829,2015
Simulation,Rocksmith® 2014 – Bobby “Blue” Bland - “Ain’t No Love In The Heart of the City”,342829,2015
Casual,Rocksmith® 2014 – John Lee Hooker - “Boom Boom”,342827,2015
Simulation,Rocksmith® 2014 – John Lee Hooker - “Boom Boom”,342827,2015
Free to Play,Epic Arena - Pirates Of Tortuga Pack,361542,2015
Indie,Epic Arena - Pirates Of Tortuga Pack,361542,2015
Strategy,Epic Arena - Pirates Of Tortuga Pack,361542,2015
Casual,Rocksmith® 2014 – Johnny Winter - “Be Careful With a Fool”,342830,2015
Simulation,Rocksmith® 2014 – Johnny Winter - “Be Careful With a Fool”,342830,2015
Action,MadSpace: To Hell and Beyond,351810,1997
Action,Z.A.R.,351820,1998
Action,ROCKETSROCKETSROCKETS,289760,2015
Casual,ROCKETSROCKETSROCKETS,289760,2015
Indie,ROCKETSROCKETSROCKETS,289760,2015
Sports,ROCKETSROCKETSROCKETS,289760,2015
Strategy,ROCKETSROCKETSROCKETS,289760,2015
Action,ROCKETSROCKETSROCKETS Soundtrack,362760,2015
Casual,ROCKETSROCKETSROCKETS Soundtrack,362760,2015
Indie,ROCKETSROCKETSROCKETS Soundtrack,362760,2015
Racing,ROCKETSROCKETSROCKETS Soundtrack,362760,2015
Strategy,ROCKETSROCKETSROCKETS Soundtrack,362760,2015
Racing,Car Mechanic Simulator 2015 - Youngtimer,361820,2015
Simulation,Car Mechanic Simulator 2015 - Youngtimer,361820,2015
Adventure,One Manga Day - Bonus Content,367380,2015
Casual,One Manga Day - Bonus Content,367380,2015
Free to Play,One Manga Day - Bonus Content,367380,2015
Indie,One Manga Day - Bonus Content,367380,2015
Simulation,One Manga Day - Bonus Content,367380,2015
Adventure,One Manga Day,365070,2014
Casual,One Manga Day,365070,2014
Free to Play,One Manga Day,365070,2014
Indie,One Manga Day,365070,2014
Simulation,One Manga Day,365070,2014
Action,Sandmason Demo,361070,2015
Adventure,Sandmason Demo,361070,2015
Indie,Sandmason Demo,361070,2015
Action,Sandmason,350620,2015
Adventure,Sandmason,350620,2015
Indie,Sandmason,350620,2015
Indie,Box Out!,356110,2015
Action,PAYDAY 2: The Butcher's Western Pack,349830,2015
RPG,PAYDAY 2: The Butcher's Western Pack,349830,2015
Simulation,Space Colony: Steam Edition,297920,2015
Strategy,Space Colony: Steam Edition,297920,2015
Action,Stealth Inc 2: A Game of Clones,329380,2015
Adventure,Stealth Inc 2: A Game of Clones,329380,2015
Indie,Stealth Inc 2: A Game of Clones,329380,2015
Action,GemCraft - Chasing Shadows,296490,2015
Indie,GemCraft - Chasing Shadows,296490,2015
Strategy,GemCraft - Chasing Shadows,296490,2015
Action,Block N Load,299360,2015
Free to Play,Block N Load,299360,2015
Massively Multiplayer,Block N Load,299360,2015
Strategy,Block N Load,299360,2015
Action,Canabalt,358960,2015
Indie,Canabalt,358960,2015
Action,METAL SLUG DEFENSE - “Alien Army Pack” Vol.1,362550,2015
Free to Play,METAL SLUG DEFENSE - “Alien Army Pack” Vol.1,362550,2015
Action,METAL SLUG DEFENSE - “KOF Pack” Vol.1,361470,2015
Free to Play,METAL SLUG DEFENSE - “KOF Pack” Vol.1,361470,2015
Action,METAL SLUG DEFENSE - “Morden Army Pack” Vol.3,362590,2015
Free to Play,METAL SLUG DEFENSE - “Morden Army Pack” Vol.3,362590,2015
Action,METAL SLUG DEFENSE - “Morden Army Pack” Vol.1,362520,2015
Free to Play,METAL SLUG DEFENSE - “Morden Army Pack” Vol.1,362520,2015
Action,METAL SLUG DEFENSE - “Morden Army Pack” Vol.2,362530,2015
Free to Play,METAL SLUG DEFENSE - “Morden Army Pack” Vol.2,362530,2015
Action,METAL SLUG DEFENSE - “Nonpartisan Army Pack” Vol.1,362560,2015
Free to Play,METAL SLUG DEFENSE - “Nonpartisan Army Pack” Vol.1,362560,2015
Action,METAL SLUG DEFENSE - “Ptolemaic Army Pack” Vol.1,362540,2015
Free to Play,METAL SLUG DEFENSE - “Ptolemaic Army Pack” Vol.1,362540,2015
Action,METAL SLUG DEFENSE - “Regular Army Pack” Vol.2,362570,2015
Free to Play,METAL SLUG DEFENSE - “Regular Army Pack” Vol.2,362570,2015
Action,METAL SLUG DEFENSE - “Regular Army Pack” Vol.1,362500,2015
Free to Play,METAL SLUG DEFENSE - “Regular Army Pack” Vol.1,362500,2015
Action,METAL SLUG DEFENSE - “Ptolemaic Army Pack” Vol.2,362580,2015
Free to Play,METAL SLUG DEFENSE - “Ptolemaic Army Pack” Vol.2,362580,2015
Action,Hero Siege - The Depths of Hell,331180,2015
Adventure,Hero Siege - The Depths of Hell,331180,2015
Indie,Hero Siege - The Depths of Hell,331180,2015
Massively Multiplayer,Hero Siege - The Depths of Hell,331180,2015
RPG,Hero Siege - The Depths of Hell,331180,2015
Action,METAL SLUG DEFENSE,356310,2015
Free to Play,METAL SLUG DEFENSE,356310,2015
Animation &amp; Modeling,CopperCube 5 Game Engine,364970,2015
Design &amp; Illustration,CopperCube 5 Game Engine,364970,2015
Education,CopperCube 5 Game Engine,364970,2015
Software Training,CopperCube 5 Game Engine,364970,2015
Utilities,CopperCube 5 Game Engine,364970,2015
Indie,CopperCube 5 Demo,367190,2015
Animation &amp; Modeling,CopperCube - Professional Edition,366190,2015
